ID,c1.txt_sc0,c10.txt_sc0,c11.txt_sc0,c12.txt_sc0,c13.txt_sc0,c14.txt_sc0,c14.txt_sc1,c14.txt_sc2,c14.txt_sc3,c15.txt_sc0,c16.txt_sc0,c17.txt_sc0,c18.txt_sc0,c19.txt_sc0,c2.txt_sc0,c20.txt_sc0,c21.txt_sc0,c22.txt_sc0,c22.txt_sc1,c22.txt_sc2,c22.txt_sc3,c22.txt_sc4,c23.txt_sc0,c3.txt_sc0,c4.txt_sc0,c5.txt_sc0,c6.txt_sc0,c7.txt_sc0,c8.txt_sc0,c9.txt_sc0
48,0,3,0.272727273,43,50,100,0,0,0,100,100,2,1,167,0,7,3,66,-1,-1,100,-1,25,0,0,0,0,4,9.784314,0
40,15,6,0.142857143,287,37.5,100,0,0,100,100,100,16,17,347,0.53333336,62,13,100,100,-1,93,-1,0,0.46666667,0.42857143,0,0.14285715,4,1.3942661,1
40,0,0,0.5,51,50,100,0,100,100,100,100,2,1,67,1,28,1,100,100,-1,100,-1,53,0,0,0,0,3,1.4843205,0
42,0,3,0.130434783,163,53.846153,100,0,0,0,100,100,13,17,686,1,19,4,66,100,-1,100,-1,50,0,0,0,0,5,9.263158,0
52,0,0,0.5,50,66.666664,100,0,0,100,100,100,3,2,227,0,16,1,100,-1,-1,100,-1,46,0,0,0,0,3,8.4453125,0
42,19,6,0.2,320,41.666668,100,0,0,0,100,100,24,26,1172,0.5,56,11,41,-1,-1,70,-1,49,0.5,0,0,0,3,6.253533,0
58,1,0,0.2,55,50,100,0,0,100,100,100,2,1,60,0.85714287,14,1,100,-1,-1,100,-1,0,0.14285715,0,0,1,4,1.3596939,0
58,0,5,0.222222222,32,50,100,0,100,100,100,100,2,1,135,0,14,1,100,100,-1,100,-1,41,0,0,0,0,5,10.513514,0
40,0,0,0.222222222,43,75,100,0,100,0,100,100,4,2,71,0,6,6,100,100,-1,-1,-1,0,0,0,0,0,6,1.9978858,0
48,6,2,0.137931034,157,58.333332,100,0,100,100,91.66666412,100,12,10,713,0,40,10,88,100,-1,88,-1,47,1,0.14285715,0,0,4,11.084337,0
58,3,3,0.2,72,40,100,0,0,100,100,100,5,3,126,0,8,11,100,-1,-1,66,-1,40,1,1,0,1,7,2.6619048,4
48,0,2,0.148148148,418,26.190475,100,0,0,100,83.33333588,83.33333588,42,56,443,0,104,1,100,-1,-1,90,-1,55,1,0,0,0,6,1.4678416,3
50,0,0,-1,37,0,0,0,100,0,0,0,0,0,44,0,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,1.942029,0
42,0,1,0.230769231,83,33.333332,100,0,0,100,100,100,3,5,301,0.2857143,14,15,100,-1,-1,100,-1,40,0.71428573,0,0,0.6,3,10.322034,0
40,0,0,0.222222222,108,44.444443,100,0,0,100,100,100,9,10,408,1,15,7,100,100,-1,100,-1,44,0,0,0,0,3,8.775862,1
52,3,1,0.25,73,33.333332,100,0,0,0,100,100,3,1,80,1,16,9,75,-1,-1,100,-1,37,0,0,0,0,4,1.6869748,0
42,0,3,0.2,73,100,100,0,100,100,100,100,3,4,284,0,6,5,100,100,-1,100,-1,0,0,0,0,0,4,9.508572,1
50,1,2,0.25,122,50,100,0,0,100,100,83.33333588,12,13,506,0,22,6,83,-1,-1,80,-1,46,0,0,0,0,5,6.288018,0
68,0,0,0.166666667,104,50,100,0,0,0,100,100,6,7,119,0,18,4,100,-1,-1,100,100,50,0,0,0,0,4,1.2018293,2
38,1,0,0.8,56,50,100,0,0,0,100,100,2,1,61,0,6,13,100,-1,-1,100,-1,0,0,0,0,0,7,1,0
50,0,1,0.3125,144,37.5,100,0,0,0,100,100,8,4,597,0.2,21,16,75,100,-1,77,-1,47,0.8,0,0,0,3,12.318182,1
48,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
40,0,6,0.142857143,255,23.076923,100,0,100,100,69.2307663,76.92308044,13,21,260,0,40,1,100,66,-1,100,-1,60,0,0,0,0,4,1.0004928,0
42,0,0,-1,11,0,0,0,0,0,0,0,0,0,13,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,2.0674157,0
42,25,2,0.125,528,41.935482,100,0,0,0,77.4193573,77.4193573,31,33,1106,0.5,130,18,81,-1,-1,100,-1,53,0.5,0.5,0,0.75,3,2.967855,1
42,25,6,0.1,586,40.625,100,0,0,0,75,75,32,33,1954,0.6,142,24,85,-1,-1,100,-1,54,0.4,0.5,0,0.75,3,3.3906655,4
42,19,2,0.16,383,36,100,0,0,0,80,80,25,38,991,0.6,63,5,50,-1,-1,63,-1,48,0.4,0,0,0,4,2.7401657,0
50,2,0,0.25,90,66.666664,100,0,0,0,100,100,3,2,412,0,34,1,50,-1,-1,81,-1,53,0,0,0,0,4,8,1
42,0,0,-1,41,0,0,0,0,0,0,0,0,2,45,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.8017621,0
42,0,0,-1,38,0,0,0,0,0,0,0,0,0,46,0,9,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,2.8217053,0
68,0,2,0.214285714,139,44.444443,100,0,0,0,100,100,9,32,146,0,21,20,90,-1,-1,50,100,50,0,0,0,0,5,1.8557115,0
42,0,0,-1,29,0,100,0,0,0,0,0,0,3,34,0,6,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.946058,0
72,0,1,0.166666667,90,50,100,0,0,0,75,75,4,4,319,0.16666667,41,13,66,100,-1,100,-1,0,0.8333333,0,0,0,4,9.558375,1
48,1,4,0.133333333,155,37.5,100,0,0,0,93.75,100,16,17,540,0,13,3,100,100,-1,100,-1,44,1,0,0,0,5,2.536232,0
50,0,0,-1,10,0,0,0,0,0,0,0,0,0,16,0,7,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,4.7,0
50,1,0,0.333333333,74,100,100,0,0,0,100,100,1,1,84,0.5,14,4,100,-1,-1,100,-1,50,0.5,0,0,0,7,1.0618662,3
42,0,0,-1,3,0,0,0,0,0,0,0,0,0,7,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,11.5,0
40,13,0,0.184210526,290,40,100,0,0,100,100,100,25,32,357,0,68,11,100,100,-1,100,-1,48,1,1,0,0.6666667,4,1.57459,0
30,12,0,0.25,247,64.28571,100,0,0,100,85.7142868,85.7142868,14,16,569,0.33333334,43,4,70,-1,-1,88,-1,50,0.6666667,0.5,0,0.4,3,2.7018633,0
42,0,3,0.214285714,104,83.333336,100,0,0,100,100,100,6,5,459,1,14,9,50,-1,-1,66,-1,41,0,0,0,0,5,10.633136,2
48,12,3,0.333333333,270,41.17647,100,0,0,0,100,100,17,17,1213,0,57,6,36,-1,-1,57,100,49,1,0,0,0,6,7.297365,1
52,0,2,0.1875,69,50,100,0,100,100,100,100,4,2,72,0.125,5,8,75,100,-1,100,-1,33,0.875,0,0,0,3,1.5818561,0
40,0,1,0.4,27,50,100,0,0,100,100,100,2,2,32,0,6,3,100,-1,-1,33,-1,0,0,0,0,0,4,1.8712871,1
52,0,1,0.153846154,62,50,100,0,100,100,100,100,2,1,65,1,7,3,100,100,-1,75,-1,40,0,0,0,0,4,1.8945737,0
48,14,3,0.333333333,282,41.17647,100,0,0,0,100,100,17,17,1226,0,59,9,36,-1,-1,57,100,49,1,0,0,0,6,7.264988,1
72,1,12,0.133333333,127,25,100,0,0,0,100,100,8,6,166,0.125,26,19,75,100,-1,80,-1,0,0.875,0.14285715,0,0.5714286,6,1.7786211,8
50,3,1,0.444444444,87,75,100,0,0,0,100,100,4,7,91,0.33333334,20,1,100,-1,-1,100,-1,43,0.6666667,0,0,0,4,1.2827789,3
50,1,4,0.173913043,122,100,100,100,0,100,100,100,1,1,139,0.1,12,7,83,-1,-1,100,100,37,0.9,0.22222222,0,0.44444445,4,1.2631973,0
40,3,1,0.333333333,48,50,100,0,0,100,100,100,2,1,53,0,6,2,100,-1,100,100,-1,0,0,0,0,0,4,1.198748,3
30,29,2,0.105263158,546,25,100,0,0,0,90,90,40,51,1260,0,82,8,95,-1,-1,90,100,48,0,0,0,0,6,2.3091052,0
38,1,0,0.8,56,50,100,0,0,0,100,100,2,1,61,0,6,13,100,-1,-1,100,-1,0,0,0,0,0,7,1,0
40,0,6,0.108108108,242,50,100,0,0,0,100,100,20,19,292,0,8,6,88,83,-1,100,-1,33,1,0,0,0,8,1.4571974,0
50,0,2,0.166666667,132,50,100,0,0,100,87.5,87.5,8,10,285,0.5,42,5,50,50,-1,42,-1,53,0.5,1,0,1,3,4.345521,4
50,1,1,0.5,67,60,100,0,0,100,100,100,5,7,71,0,18,0,100,-1,-1,100,-1,0,1,0,0,0,4,1.1298702,2
54,0,0,-1,53,50,100,0,100,100,100,100,2,1,217,0,10,1,100,100,-1,100,-1,42,1,1,1,0,4,7.4179106,0
50,2,1,0.2,76,75,100,0,0,100,100,100,4,7,82,0,11,1,100,-1,-1,100,-1,40,1,0,0,0,4,1.290795,0
48,0,2,0.1875,69,50,100,0,100,100,100,100,4,2,72,0.125,5,8,75,100,-1,100,-1,33,0.875,0,0,0,3,1.5818561,0
54,0,0,0.1875,121,42.857143,100,0,0,0,100,100,7,6,132,0,21,6,85,100,-1,100,-1,60,0,0,0,0,4,1.3614318,1
52,1,1,0.181818182,214,62.5,100,0,0,0,100,100,24,22,500,0.25,15,28,61,100,-1,50,-1,41,0.75,0.8333333,0,0.33333334,4,7.3584414,0
40,19,1,0.235294118,385,41.37931,100,0,0,0,75.86206818,75.86206818,29,34,408,0.4,51,6,92,100,-1,50,-1,48,0.6,0,0,0,3,1.7686952,0
72,0,5,0.15,102,33.333332,100,0,0,0,100,100,3,1,109,1,16,8,91,-1,-1,100,-1,0,0,0,0,0,4,1.2821,0
50,0,0,0.4,23,100,0,0,100,100,100,100,1,1,77,0,8,1,-1,100,-1,100,-1,25,0,0,0,0,2,5.273684,0
40,2,0,0.5,89,50,100,0,0,100,100,100,2,1,357,0,12,0,75,-1,-1,100,-1,37,0,0,0,0,4,3.1804223,0
40,0,1,0.285714286,51,100,100,0,100,0,100,100,1,2,54,0,19,0,66,100,-1,-1,-1,54,0,0,0,0,4,1.0740203,0
30,29,2,0.105263158,546,25,100,0,0,0,90,90,40,51,1260,0,82,8,95,-1,-1,90,100,48,0,0,0,0,6,2.3091052,0
50,3,0,0.1875,106,66.666664,100,0,0,0,100,100,3,2,111,0.5,19,2,100,-1,-1,100,-1,41,0.5,1,0,1,6,0.9727165,4
50,0,0,0.666666667,448,36.842106,100,0,0,0,94.73683929,97.36842346,38,44,1173,0,93,13,97,100,-1,85,-1,54,1,0.3,0,0.2,6,2.578209,0
40,12,2,0.363636364,264,35.294117,100,0,0,0,88.23529053,88.23529053,17,19,724,1,41,7,63,100,-1,50,-1,0,0,0,0,0,2,2.712039,0
50,0,0,1,38,66.666664,100,0,0,0,100,100,3,1,45,0.30769232,8,4,100,-1,-1,100,-1,40,0.6923077,0,0,1,3,2.0698414,0
48,24,2,0.25,362,34.615383,100,0,100,100,96.15384674,96.15384674,26,34,382,0,62,5,84,100,-1,66,-1,0,1,1,0,0.6666667,3,1.6798347,0
50,0,0,-1,26,0,0,0,100,0,0,0,0,0,28,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,0,2.8343558,0
30,17,2,0.181818182,313,36.363636,100,0,0,0,100,100,22,29,1192,0,55,11,40,-1,-1,44,100,48,1,0,0,0,4,6.463122,1
40,0,0,0.333333333,37,33.333332,100,0,0,0,100,100,3,1,42,0,6,5,100,-1,-1,100,-1,0,0,0,0,0,4,1.7466063,1
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0868866,0
52,0,0,0.444444444,37,50,100,0,0,100,100,100,2,1,158,0,4,1,100,-1,-1,100,-1,0,0,0,0,0,5,8.915663,1
52,2,0,0.5,57,50,100,0,0,0,100,100,4,4,75,0,7,2,100,100,-1,80,-1,0,0,0,0,0,5,1.3842663,1
42,0,0,0.157894737,118,35.714287,100,0,0,0,92.85713959,92.85713959,14,13,450,1,15,6,70,-1,-1,100,-1,41,0,0,0,0,5,7.5227275,0
50,3,0,0.125,162,54.545456,100,0,0,0,100,100,11,16,190,0,29,1,94,100,-1,100,-1,50,0,0,0,0,5,1.3345295,8
32,0,0,0.3,47,100,100,0,0,100,100,100,1,1,192,0,13,3,100,-1,-1,50,-1,40,1,0,0,0,4,10.826087,0
48,24,1,0.266666667,384,32.142857,100,0,100,100,89.2857132,89.2857132,28,35,404,0.25,64,3,80,100,-1,72,-1,48,0.75,1,0,0.6666667,4,1.6094145,0
48,6,5,0.15,127,63.636364,100,0,100,100,100,100,11,12,138,1,46,2,100,100,-1,100,-1,58,0,0,0,0,4,1.4903398,3
48,0,0,0.285714286,117,64.28571,100,0,0,100,100,100,14,12,145,0,29,9,100,-1,-1,100,-1,48,1,0,0,0.8,4,1.774395,0
40,0,7,0.137931034,415,41.17647,100,0,0,0,100,100,34,42,421,0.33333334,8,8,59,100,-1,100,100,33,0.6666667,0,0,0,6,1.2615469,0
42,0,8,0.176470588,234,43.75,100,0,0,0,93.75,93.75,16,12,902,1,23,9,91,100,-1,100,-1,47,0,0,0,0,5,14.020755,0
40,0,15,0.107142857,292,43.75,100,0,0,0,68.75,68.75,16,58,323,0,74,9,66,100,-1,-1,-1,55,0,0,0,0,5,1.6370797,4
32,0,1,0.16,439,58.139534,100,0,0,0,100,100,43,31,2027,0.16666667,72,17,67,87,-1,100,-1,48,0.8333333,0.4,0.06666667,0.16666667,5,10.671562,0
52,0,4,0.166666667,41,50,100,0,100,100,100,100,2,1,49,0,11,2,100,100,-1,66,-1,37,0,0,0,0,4,1.0897009,5
42,19,2,0.16,376,36,100,0,0,0,80,80,25,38,955,0.5,63,5,52,-1,-1,72,-1,48,0.5,0,0,0,4,2.6793761,0
32,0,1,0.375,38,60,100,0,0,100,100,100,5,1,75,0,6,2,50,-1,-1,50,-1,33,1,0,0,0.5,5,1.3355556,1
60,16,1,0.333333333,346,25.925926,100,0,0,0,81.48148346,88.8888855,27,40,828,0.5714286,52,10,80,-1,-1,60,-1,0,0.42857143,0,0,0.6666667,3,2.5541713,0
50,0,0,-1,39,0,0,0,0,0,0,0,0,0,43,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.1225297,0
48,13,2,0.375,194,35.714287,100,0,100,100,85.7142868,85.7142868,14,16,223,0.5,36,4,80,100,-1,72,-1,46,0.5,0.625,0,0.25,4,1.8009995,0
50,0,0,0.142857143,42,50,100,0,100,100,100,100,2,1,177,0,15,1,100,100,-1,100,-1,41,1,0,0,0,3,7.46729,0
48,0,3,0.5,86,100,100,0,0,0,100,100,1,1,505,0,22,6,100,-1,-1,100,-1,44,0,0,0,0,5,5.875458,1
40,0,0,0.285714286,131,38.46154,100,0,0,0,100,100,13,15,136,0,6,2,100,100,-1,-1,100,0,0,0,0,0,5,1.333171,2
40,2,3,0.210526316,164,58.333332,100,0,0,0,100,100,12,8,168,0,6,7,100,100,-1,100,-1,0,1,0,0,0,6,1.4510434,0
50,3,0,0.125,175,54.545456,100,0,0,0,100,100,11,16,203,0,29,1,94,100,-1,100,-1,52,1,0,0,0,5,1.386598,8
60,27,2,0.173913043,502,41.666668,100,0,0,100,86.1111145,91.66666412,36,51,1200,0.39130434,69,11,85,-1,-1,72,-1,0,0.6086956,0.42857143,0,0.5,2,2.5252624,0
50,0,0,0.333333333,25,50,100,0,0,100,100,100,2,1,29,0.5,6,1,100,-1,-1,100,-1,33,0.5,0,0,0,3,1.7520661,1
40,3,1,0.5,42,50,100,0,0,100,100,100,2,1,47,0,6,2,100,-1,-1,100,-1,0,0,0,0,0,3,1.4036885,2
40,0,5,0.125,109,50,100,0,100,0,100,100,8,4,114,0,6,8,100,100,-1,100,-1,0,0,0,0,0,7,1.3194727,0
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0868866,0
48,0,1,0.333333333,35,50,100,0,0,100,100,100,2,1,66,0,19,2,100,-1,-1,100,-1,50,1,1,1,1,2,1.5992218,1
48,14,3,0.333333333,282,41.17647,100,0,0,0,100,100,17,17,1226,0,59,9,36,-1,-1,57,100,49,1,0,0,0,6,7.264988,1
72,0,3,0.081081081,212,80,100,0,0,0,100,100,5,10,235,0.1,30,28,100,-1,-1,100,-1,0,0.9,0,0,0.6666667,3,1.2342478,0
48,0,1,0.6,35,66.666664,100,0,0,100,100,100,3,2,97,0,9,3,100,-1,-1,100,-1,0,1,1,1,0,3,4.6036587,0
48,15,5,0.266666667,399,34.615383,100,0,100,100,57.69230652,57.69230652,26,47,413,0.41666666,62,3,93,100,-1,100,-1,50,0.5833333,0.2857143,0,0.2857143,6,1.3949282,1
40,0,0,0.333333333,21,50,100,0,0,100,100,100,2,1,65,0,7,1,100,-1,-1,100,-1,33,0,0,0,0,3,9.75,1
42,0,3,0.1875,124,57.142857,100,0,0,100,100,100,7,5,526,0.8,34,7,71,-1,-1,100,-1,48,0.2,0,0,0,4,11.466926,2
42,0,0,-1,16,0,0,0,0,0,0,0,0,0,29,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,7.3157897,0
48,2,2,0.333333333,39,50,100,0,100,100,100,100,2,1,44,1,8,2,100,100,-1,100,-1,25,0,0,0,0,4,1.5111607,0
42,0,8,0.176470588,234,43.75,100,0,0,0,93.75,93.75,16,12,902,1,23,9,91,100,-1,100,-1,47,0,0,0,0,5,14.020755,0
30,0,13,0.147058824,156,42.857143,100,100,0,100,100,100,7,11,191,0.7,41,6,100,-1,-1,100,100,48,0.3,0.33333334,0.33333334,0,5,1.4881603,0
58,1,0,0.2,56,50,100,0,100,100,100,100,2,1,62,0.875,14,1,100,100,-1,100,-1,0,0.125,0,0,1,4,1.3432835,1
24,0,0,0.333333333,30,50,100,0,0,100,100,100,2,1,110,0,6,3,100,-1,-1,100,-1,33,0,0,0,0,5,5.15,0
54,0,0,0.136363636,60,66.666664,100,0,0,100,100,100,3,2,151,0.5,11,3,100,100,-1,100,-1,37,0.5,0,0,0,4,5.8636365,0
48,12,0,0.285714286,163,72.72727,100,0,100,100,81.8181839,81.8181839,11,12,176,0,27,4,80,100,-1,44,-1,45,1,1,0,0.6,5,1.4868544,0
40,18,5,0.136363636,363,47.826088,100,0,0,0,82.60869598,82.60869598,23,32,1149,0.4642857,72,3,100,100,-1,100,100,0,0.53571427,0.73333335,0,0.33333334,5,6.740345,0
58,0,0,0.125,60,50,100,0,100,100,100,100,2,1,234,0.33333334,9,2,100,100,-1,100,-1,40,0.6666667,1,1,0,4,7.771812,0
58,3,3,0.2,72,40,100,0,0,100,100,100,5,3,126,0,8,11,100,-1,-1,66,-1,40,1,1,0,1,7,2.6619048,4
50,0,0,1,36,50,100,0,0,100,50,100,2,2,128,0,7,2,50,-1,-1,50,-1,25,0,0,0,0,4,9.527027,1
42,0,1,0.25,279,88.888885,100,0,0,100,100,100,9,17,1032,0,25,1,100,100,-1,100,100,45,0,0,0,0,4,5.19076,0
50,2,2,0.142857143,185,53.333332,100,0,0,0,100,100,15,12,817,0.36363637,39,16,58,-1,-1,85,-1,51,0.6363636,0.14285715,0,0.71428573,3,12.231012,2
68,0,0,0.214285714,110,58.333332,100,0,0,100,100,100,12,13,261,1,15,2,100,100,-1,50,-1,40,0,0,0,0,4,3.753398,0
40,3,3,0.285714286,58,50,100,0,0,0,100,100,2,1,63,0,6,6,100,100,-1,100,-1,0,0,0,0,0,4,1.4761904,0
50,0,3,0.333333333,69,66.666664,100,0,100,100,100,100,3,6,229,0,7,3,60,100,-1,55,-1,0,0,0,0,0,3,4.099379,3
40,35,2,0.173913043,632,38.77551,100,0,0,0,85.7142868,85.7142868,49,66,660,0,82,6,95,100,-1,52,-1,49,1,0,0,0,3,1.8572358,0
32,0,0,0.5,33,100,100,0,0,0,100,100,1,1,101,0,13,1,100,-1,-1,-1,-1,44,0,0,0,0,1,9.931818,0
48,0,0,0.153846154,186,58.82353,100,0,0,0,100,100,17,12,524,0,46,6,58,100,-1,60,-1,0,0,0,0,0,5,2.4591272,0
40,13,1,0.192307692,238,45,100,0,0,100,100,100,20,25,286,0,49,11,100,100,-1,100,-1,48,1,1,0,0.6666667,5,1.6980197,0
48,24,3,0.230769231,406,33.333332,100,100,100,100,92.59259033,92.59259033,27,34,426,0,68,8,75,100,-1,57,100,48,1,1,0,0.8,5,1.4190966,0
40,0,1,0.285714286,48,100,100,0,100,0,100,100,1,1,62,0,20,0,100,100,-1,100,-1,42,0,0,0,0,4,1.0336134,0
48,0,2,0.5,57,75,100,0,0,0,100,100,4,5,147,0,14,3,50,-1,-1,75,-1,37,0,0,0,0,3,4.9270387,1
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,15,0,4,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.625,0
48,13,2,0.157894737,336,43.75,100,0,0,100,68.75,68.75,16,16,910,0.47619048,88,17,57,-1,-1,75,-1,49,0.52380955,0.6363636,0,0.09090909,4,4.0496793,1
42,30,5,0.153846154,515,50,100,0,0,100,100,100,38,36,1940,0.6,93,14,52,100,-1,50,-1,48,0.4,0.75,0,0.5,4,6.795662,0
40,3,3,0.285714286,58,50,100,0,0,0,100,100,2,1,63,0,6,6,100,100,-1,100,-1,0,0,0,0,0,4,1.4761904,0
58,0,7,0.111111111,198,63.636364,100,100,100,0,100,100,11,9,813,0.85714287,24,3,100,100,-1,-1,100,45,0.14285715,1,1,0,7,10.054321,6
40,35,2,0.173913043,632,38.77551,100,0,0,0,85.7142868,85.7142868,49,66,660,0,82,6,95,100,-1,52,-1,49,1,0,0,0,3,1.8569106,0
58,1,0,0.25,55,50,100,0,100,100,100,100,2,1,60,0.875,15,1,100,100,-1,100,-1,0,0.125,0,0,1,4,1.3286264,0
40,0,2,0.3,34,66.666664,100,0,100,0,100,100,3,1,61,0,6,2,100,100,-1,100,-1,0,0,0,0,0,4,2.778626,1
52,12,6,0.172413793,350,43.75,100,0,0,0,68.75,68.75,16,14,1065,0.3529412,95,8,90,100,-1,53,-1,56,0.64705884,0.3181818,0,0.22727273,3,3.9379845,1
68,0,0,0.2,139,52.63158,100,0,0,0,63.15789413,57.89473724,19,15,142,0,5,3,88,100,-1,83,100,33,0,0,0,0,4,1.5804312,0
48,1,5,0.25,59,50,100,0,0,0,100,100,2,1,173,0,16,3,50,-1,-1,100,-1,45,1,1,1,0,3,4.584559,0
48,11,6,0.176470588,219,69.23077,100,0,0,100,84.61538696,84.61538696,13,15,548,0,47,6,87,100,-1,77,-1,50,1,0.75,0,0.5,3,1.7237308,0
50,3,0,0.333333333,153,40,100,0,0,0,50,100,10,14,162,0,11,1,71,100,-1,100,-1,33,0,0,0,0,5,1.2472804,2
30,0,3,0.3,135,37.5,100,0,0,100,100,100,8,12,165,0.28,34,4,100,-1,-1,100,-1,48,0.72,0.11111111,0.055555556,0.22222222,3,1.6701084,0
40,13,1,0.136363636,227,56.25,100,0,0,0,62.5,62.5,16,17,256,0,31,11,90,100,-1,55,-1,0,1,1,0,0.6666667,3,1.95734,0
42,25,2,0.125,528,41.935482,100,0,0,0,77.4193573,77.4193573,31,33,1106,0.5,130,18,81,-1,-1,100,-1,53,0.5,0.5,0,0.75,3,2.9661016,1
58,0,0,0.2,49,50,100,0,0,100,100,100,2,1,54,0.75,13,1,100,-1,-1,100,-1,0,0.25,1,0,1,4,1.5841185,2
48,11,4,0.3,194,53.846153,100,0,0,100,100,100,13,11,536,0.4375,38,7,50,-1,-1,70,-1,40,0.5625,0.44444445,0,0.11111111,4,6.295796,1
58,1,0,0.2,46,50,100,0,0,100,100,100,2,1,51,1,12,1,100,-1,-1,100,-1,0,0,0,0,0,3,1.5647279,0
48,22,1,0.133333333,448,50,100,0,0,100,89.2857132,89.2857132,28,32,490,0,63,18,96,-1,-1,66,-1,50,1,1,0,0.6666667,3,1.8489519,0
30,0,3,0.3,135,37.5,100,0,0,100,100,100,8,12,165,0.26923078,34,4,100,-1,-1,100,-1,48,0.7307692,0.10526316,0.05263158,0.21052632,3,1.6711409,0
38,1,1,0.6,41,66.666664,100,0,0,100,100,100,3,3,73,0,7,7,66,-1,-1,50,-1,33,0,0,0,0,3,3.7074075,0
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0871787,0
40,1,4,0.3,100,77.77778,100,0,100,0,100,100,9,5,105,0.75,6,13,100,100,-1,-1,-1,0,0.25,0,0,0,5,1.5482626,0
50,0,1,0.5,16,50,100,0,0,100,100,100,2,1,19,0,6,2,100,-1,-1,100,-1,33,0,0,0,0,2,1.875,0
42,0,7,0.16,247,43.75,100,0,0,0,93.75,93.75,16,12,974,1,21,10,90,-1,-1,100,100,47,0,0,0,0,4,13.786667,0
40,0,1,0.071428571,422,30.76923,100,0,0,0,76.92308044,73.07691956,26,58,472,0,107,3,93,100,-1,100,-1,60,0,0,0,0,9,1.3179139,0
50,0,0,0.230769231,56,66.666664,100,0,100,100,100,100,3,1,126,0,11,4,100,100,-1,100,-1,0,1,0.5,0,0.5,5,1.4879289,3
40,3,1,0.5,42,50,100,0,0,100,100,100,2,1,47,0,6,2,100,-1,-1,100,-1,0,0,0,0,0,3,1.4036885,2
52,3,0,0.285714286,171,40,100,0,0,0,80,80,5,2,672,0.2,78,8,44,100,-1,100,-1,61,0.8,0,0,0.25,4,4.6075583,1
30,0,0,0.25,77,50,100,0,0,0,100,100,2,1,386,0,13,3,100,-1,-1,100,-1,44,0,0,0,0,4,7.488479,1
40,12,2,0.363636364,264,35.294117,100,0,0,0,88.23529053,88.23529053,17,19,724,1,41,7,63,100,-1,50,-1,0,0,0,0,0,2,2.7218003,0
38,1,1,0.6,41,66.666664,100,0,0,100,100,100,3,3,73,0,7,7,66,-1,-1,50,-1,33,0,0,0,0,3,3.7074075,0
50,0,0,0.333333333,56,66.666664,100,0,0,100,100,100,3,2,196,0,15,1,100,100,-1,100,-1,50,0,0,0,0,3,11.682927,2
50,0,0,0.666666667,45,66.666664,100,0,100,0,100,100,3,1,53,0.35714287,11,4,100,100,-1,100,-1,50,0.64285713,0,0,1,5,1.8888888,1
48,0,2,0.25,64,50,100,0,0,0,50,50,2,1,248,0,19,3,75,-1,-1,50,-1,0,0,0,0,0,4,8.309859,0
40,0,1,0.333333333,36,66.666664,100,0,0,100,100,100,3,4,41,0,6,2,100,100,-1,50,-1,0,0,0,0,0,3,1.6907449,1
42,0,0,-1,7,0,0,0,0,0,0,0,0,0,9,0,3,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,4.4117646,0
48,3,2,0.137931034,149,41.666668,100,0,100,100,91.66666412,91.66666412,12,10,645,0,52,2,88,100,-1,88,-1,55,1,0.5,0,0,4,9.987261,0
48,1,1,0.666666667,152,75,100,0,0,0,87.5,75,8,8,388,0.33898306,28,7,100,100,-1,100,-1,0,0.66101694,0.23076923,0,0.5897436,4,3.9464555,0
48,19,3,0.129032258,368,47.36842,100,100,100,100,84.21052551,73.68421173,19,48,393,0.11764706,46,3,68,57,-1,50,100,48,0.88235295,0.6666667,0,0.6,5,1.4666524,4
32,0,1,0.333333333,27,50,100,0,0,100,100,100,2,1,29,0,4,2,100,-1,-1,100,-1,0,0,0,0,0,4,1.8021201,0
48,0,4,0.115384615,108,50,100,0,0,0,100,100,2,3,416,0.75,42,9,100,-1,-1,66,-1,50,0.25,0,0,0,4,10.7530365,0
60,0,2,0.2,143,28.571428,100,0,0,100,85.7142868,85.7142868,7,9,528,1,20,11,42,-1,-1,50,-1,46,0,0,0,0,4,7.6113744,0
